mainid,lastname,result,n_lastname,jeiba_lastname
17,休閒管理系,休閒(VA) 管理(Nc),休閒 管理,休閒 管理系
17,體育系運動休閒管理學程,體育系(Nc) 運動(Na) 休閒(Nv) 管理(Nv) 學程(Na),體育系 運動 休閒 管理 學程,體育系 運動 休閒 管理 學程
17,  觀光,觀光(VA),觀光,    觀光
17,運動健康休閒學系,運動(Na) 健康(VH) 休閒(Nv) 學系(Na),運動 健康 休閒 學系,運動 健康 休閒 學系
17,休閒與遊憩學系,休閒(Nv) 遊憩(Nv) 學系(Na),休閒 遊憩 學系,休閒 與 遊憩 學系
17,休閒遊憩管理學系,休閒(Nv) 遊憩(Nv) 管理(VC) 學系(Na),休閒 遊憩 管理 學系,休閒 遊憩 管理 學系
17,旅遊運輸系,旅遊(Nv) 運輸系(Nc),旅遊 運輸系,旅遊 運輸系
17,休閒運動系,休閒(VA) 運動系(Na),休閒 運動系,休閒 運動系
17,觀光事業學系,觀光(Nv) 事業(Na) 學系(Na),觀光 事業 學系,觀光 事業 學系
17,  旅館管理,旅館(Nc) 管理(VC),旅館 管理,    旅館 管理
17,休閒遊憩管理學系,休閒(Nv) 遊憩(Nv) 管理(VC) 學系(Na),休閒 遊憩 管理 學系,休閒 遊憩 管理 學系
18,  數位媒體,媒體(Na),媒體,    數位 媒體
18,資訊傳播工程學系 ,資訊(Na) 傳播(VC) 工程(Na) 學系(Na),資訊 傳播 工程 學系,資訊 傳播 工程 學系  
18,  平面傳播,平面(Na) 傳播(Nv),平面 傳播,    平面 傳播
18,資訊傳播,資訊(Na) 傳播(Na),資訊 傳播,資訊 傳播
18,廣播電視電影系,廣播(Na) 電視(Na) 電影系(Nc),廣播 電視 電影系,廣播 電視 電影系
96,96 96 96,96 96 96(Neu),96 96 96,96   96   96
97,行政警察,行政(Na) 警察(Na),行政 警察,行政 警察
97,消防 消防,,消防   消防,消防   消防
97,博雅書院,書院(Nc),書院,博雅 書院
97,日文系+國際貿易系雙主修,日文系(Nc) 國際(Nc) 貿易系(Nc) 主修(VC),日文系 國際 貿易系 主修,日文系 + 國際 貿易 系雙 主修
97,心理學、管理學雙修 心理雙管理',心理學(Na) 管理學(Na) 雙修(VC) 心理(Na) 管理(Na),心理學 管理學 雙修 心理 管理,心理 學 、 管理 學雙修   心理 雙 管理 '
98,98 98 98,98 98 98(Neu),98 98 98,98   98   98
98,98 98 98,98 98 98(Neu),98 98 98,98   98   98
98,98 98 98,98 98 98(Neu),98 98 98,98   98   98
98,98 98 98,98 98 98(Neu),98 98 98,98   98   98
98,98 98 98,98 98 98(Neu),98 98 98,98   98   98
99,99 99 99,99 99 99(Neu),99 99 99,99   99   99
99,99 99 99,99 99 99(Neu),99 99 99,99   99   99
99,99 99 99,99 99 99(Neu),99 99 99,99   99   99
99,99 99 99,99 99 99(Neu),99 99 99,99   99   99
99,99 99 99,99 99 99(Neu),99 99 99,99   99   99
