mainid,lastname,result,n_lastname,jeiba_lastname
6,會計學系,會計(Na) 學系(Na),會計 學系,會計 學系
6,會計與資訊學系,會計(Na) 資訊(Na) 學系(Na),會計 資訊 學系,會計 與 資訊學系
6,會計與資訊系統學系,會計(Na) 資訊(Na) 系統(Na) 學系(Na),會計 資訊 系統 學系,會計 與 資訊系 統學系
6,會計與資訊科技學系,會計(Na) 資訊(Na) 科技(Na) 學系(Na),會計 資訊 科技 學系,會計 與 資訊 科技 學系
6,會計財稅研究所,會計(Na) 財稅(Na) 研究所(Nc),會計 財稅 研究所,會計 財稅 研究所
6,會計與財稅研究所,會計(Na) 財稅(Na) 研究所(Nc),會計 財稅 研究所,會計 與 財稅 研究所
6,銀行會計學系,銀行(Nc) 會計學系(Na),銀行 會計學系,銀行會 計學系
6,會計統計學系,會計(Na) 統計(Na) 學系(Na),會計 統計 學系,會計統 計學系
6,會計與財務學位學程,會計(Na) 財務(Na) 學位(Na) 學程(Na),會計 財務 學位 學程,會計 與 財務學位 學程
6,企業管理學系,企業(Na) 管理(Na) 學系(Na),企業 管理 學系,企業 管理 學系
6,工商管理學系,工商(Na) 管理(VC) 學系(Na),工商 管理 學系,工商管理 學系
6,經營管理學系,經營(VC) 管理(VC) 學系(Na),經營 管理 學系,經營 管理 學系
6,經營與管理技術學系,經營(VC) 管理(VC) 技術(Na) 學系(Na),經營 管理 技術 學系,經營 與 管理 技術 學系
6,經營決策學系,經營(VC) 決策(Na) 學系(Na),經營 決策 學系,經營 決策 學系
6,事業經營學系,事業(Na) 經營(VC) 學系(Na),事業 經營 學系,事業 經營 學系
6,管理學系,管理(Na) 學系(Na),管理 學系,管理 學系
6,管理科學學系,管理(Na) 科學(Na) 學系(Na),管理 科學 學系,管理科 學學系
6,國際企業學系,國際(Nc) 企業(Na) 學系(Na),國際 企業 學系,國際 企業 學系
6,國際企業與管理學系,國際(Nc) 企業(Na) 管理(Na) 學系(Na),國際 企業 管理 學系,國際 企業 與 管理 學系
6,國際企業與貿易系,國際(Nc) 企業(Na) 貿易系(Nc),國際 企業 貿易系,國際 企業 與 貿易系
6,國際企業經營系,國際(Nc) 企業(Na) 經營(Nc),國際 企業 經營,國際 企業 經營系
6,國際管理碩士,國際(Nc) 管理(Na) 碩士(Na),國際 管理 碩士,國際 管理 碩士
6,國際經營管理碩士,國際(Nc) 經營(VC) 管理(Na) 碩士(Na),國際 經營 管理 碩士,國際 經營 管理 碩士
6,國際經營專業管理碩士,國際(Nc) 經營(VC) 專業(VH) 管理(Na) 碩士(Na),國際 經營 專業 管理 碩士,國際 經營 專業 管理 碩士
6,商業自動化與管理系,商業(Na) 自動化(VHC) 管理系(Nc),商業 自動化 管理系,商業 自動化 與 管理系
6,產業經營管理系,產業(Na) 經營(Nv) 管理(Nc),產業 經營 管理,產業 經營 管理系
6,亞太工商管理學系,亞太(Nc) 工商(Na) 管理(VC) 學系(Na),亞太 工商 管理 學系,亞太 工商管理 學系
6,中小企業經營策略管理研究所,中小企業(Na) 經營(Nv) 策略(Na) 管理(Na) 研究所(Nc),中小企業 經營 策略 管理 研究所,中小 企業 經營 策略管理 研究所
6,企業創新發展研究所,企業(Na) 創新(VC) 發展(VC) 研究所(Nc),企業 創新 發展 研究所,企業 創新 發展 研究所
6,企業創新與創業管理研究所,企業(Na) 創新(VC) 創業(VA) 管理(Na) 研究所(Nc),企業 創新 創業 管理 研究所,企業 創新 與 創業 管理 研究所
6,領導研究所,領導(VC) 研究所(Nc),領導 研究所,領導 研究所
6,管理碩士學程,管理(VC) 碩士(Na) 學程(Na),管理 碩士 學程,管理 碩士 學程
6,國際高階經營碩士,國際(Nc) 經營(VC) 碩士(Na),國際 經營 碩士,國際 高階經 營碩士
6,國際創業與經營管理學程,國際(Nc) 創業(VA) 經營(VC) 管理(VC) 學程(Na),國際 創業 經營 管理 學程,國際 創業 與 經營 管理 學程
6,企業與創業管理學系,企業(Na) 創業(VA) 管理(VC) 學系(Na),企業 創業 管理 學系,企業 與 創業 管理 學系
6,全球華商經營管理碩士,全球(Nc) 華商(Na) 經營(VC) 管理(VC) 碩士(Na),全球 華商 經營 管理 碩士,全球 華商 經營 管理 碩士
6,企業電子化學系,企業(Na) 電子(Na) 化學(Nc),企業 電子 化學,企業 電子化 學系
6,創新與創業管理學系,創新(VC) 創業(Nv) 管理(VC) 學系(Na),創新 創業 管理 學系,創新 與 創業 管理 學系
6,創新創業經營係,創新(VC) 創業(VA) 經營(VC),創新 創業 經營,創新 創業 經營 係
6,產業創新創業經營系,產業(Na) 創新(VC) 創業(VA) 經營系(VC),產業 創新 創業 經營系,產業 創新 創業 經營系
6,創業管理學位學程,創業(VA) 管理(VC) 學位(Na) 學程(Na),創業 管理 學位 學程,創業 管理 學位 學程
6,財經與商務決策研究所,財經(Na) 商務(Na) 決策(Na) 研究所(Nc),財經 商務 決策 研究所,財經 與 商務 決策 研究所
6,國際企業管理與大陸經貿系,國際(Nc) 企業(Na) 管理(VC) 大陸(Nc) 經貿系(Nc),國際 企業 管理 大陸 經貿系,國際 企業 管理 與 大陸 經貿系
6,創業管理碩士學位學程,創業(Nv) 管理(VC) 碩士(Na) 學位(Na) 學程(Na),創業 管理 碩士 學位 學程,創業 管理 碩士 學位 學程
6,服務與創新管理研究所,服務(VC) 創新(VC) 管理(Na) 研究所(Nc),服務 創新 管理 研究所,服務 與 創新 管理 研究所
6,國際貿易學系,國際(Nc) 貿易(Na) 學系(Na),國際 貿易 學系,國際 貿易 學系
6,國際貿易暨商務營運學系,國際(Nc) 貿易(Na) 商務(Na) 營運(Nv) 學系(Na),國際 貿易 商務 營運 學系,國際 貿易 暨 商務營 運學系
6,國際貿易與金融學系,國際(Nc) 貿易(Na) 金融(Na) 學系(Na),國際 貿易 金融 學系,國際 貿易 與 金融 學系
6,國際商務學系,國際(Nc) 商務(Na) 學系(Na),國際 商務 學系,國際 商務學系
6,貿易經營研究所,貿易(Na) 經營(Nv) 研究所(Nc),貿易 經營 研究所,貿易 經營 研究所
6,國際商學研究所,國際(Nc) 商學(Na) 研究所(Nc),國際 商學 研究所,國際 商學 研究所
6,國際行銷與運籌學系,國際(Nc) 行銷(Na) 運籌(VC) 學系(Na),國際 行銷 運籌 學系,國際 行銷 與 運籌學系
6,國際經營與貿易學系,國際(Nc) 經營(VC) 貿易(Na) 學系(Na),國際 經營 貿易 學系,國際 經營 與 貿易 學系
6,兩岸經貿學位學程,兩岸(Nc) 經貿(Na) 學位(Na) 學程(Na),兩岸 經貿 學位 學程,兩岸 經貿學位 學程
6,國際貿易與管理學位學程,國際(Nc) 貿易(Na) 管理(Na) 學位(Na) 學程(Na),國際 貿易 管理 學位 學程,國際 貿易 與 管理 學位 學程
6,國際貿易運籌系,國際(Nc) 貿易(Na) 運籌系(VC),國際 貿易 運籌系,國際 貿易 運籌系
6,會議展覽與國際行銷學位學程,會議(Na) 展覽(VC) 國際(Nc) 行銷(Na) 學位(Na) 學程(Na),會議 展覽 國際 行銷 學位 學程,會議 展覽 與 國際行 銷學位 學程
6,財務金融學系,財務(Na) 金融(Na) 學系(Na),財務 金融 學系,財務 金融 學系
6,計量財務金融學系,計量(VA) 財務(Na) 金融(Na) 學系(Na),計量 財務 金融 學系,計量 財務 金融 學系
6,數量財務金融學系,數量(Na) 財務(Na) 金融(Na) 學系(Na),數量 財務 金融 學系,數量 財務 金融 學系
6,財務系,財務系(Nc),財務系,財務系
6,金融學系,金融(Na) 學系(Na),金融 學系,金融 學系
6,金融營運學系,金融(Na) 營運(Nv) 學系(Na),金融 營運 學系,金融 營運學系
6,金融資訊研究所,金融(Na) 資訊(Na) 研究所(Nc),金融 資訊 研究所,金融 資訊 研究所
6,金融管理學系,金融(Na) 管理(VC) 學系(Na),金融 管理 學系,金融管理 學系
6,金融理財研究所,金融(Na) 理財(VA) 研究所(Nc),金融 理財 研究所,金融 理財 研究所
6,銀行保險系,銀行(Nc) 保險系(Na),銀行 保險系,銀行 保險系
6,資訊與財金管理學系,資訊(Na) 財金(Na) 管理(VC) 學系(Na),資訊 財金 管理 學系,資訊 與 財金 管理 學系
6,銀行財務學系,銀行(Nc) 財務(Na) 學系(Na),銀行 財務 學系,銀行 財務學系
6,財務金融營運系,財務(Na) 金融(Na) 營運系(Nv),財務 金融 營運系,財務 金融 營運系
6,銀行學系,銀行(Nc) 學系(Na),銀行 學系,銀行 學系
6,銀行管理學系,銀行(Nc) 管理(VC) 學系(Na),銀行 管理 學系,銀行 管理 學系
6,國際財務金融學系,國際(Nc) 財務(Na) 金融(Na) 學系(Na),國際 財務 金融 學系,國際 財務 金融 學系
6,公司理財碩士學位學程,公司(Nc) 理財(VA) 碩士(Na) 學位(Na) 學程(Na),公司 理財 碩士 學位 學程,公司 理財碩士 學位 學程
6,金融與合作經營學系,金融(Na) 合作(VH) 經營(VC) 學系(Na),金融 合作 經營 學系,金融 與 合作 經營 學系
6,國際金融管理學位學程,國際(Nc) 金融(Na) 管理(VC) 學位(Na) 學程(Na),國際 金融 管理 學位 學程,國際 金融管理 學位 學程
6,理財與稅務管理研究所,理財(VA) 稅務(Na) 管理(VC) 研究所(Nc),理財 稅務 管理 研究所,理財 與 稅務 管理 研究所
6,理財與稅務規劃系,理財(VA) 稅務(Na) 規劃(Na),理財 稅務 規劃,理財 與 稅務 規劃系
6,金融與國際企業學系,金融(Na) 國際(Nc) 企業(Na) 學系(Na),金融 國際 企業 學系,金融 與 國際 企業 學系
6,財務資訊與金融系,財務(Na) 資訊(Na) 金融系(Nc),財務 資訊 金融系,財務資訊 與 金融系
6,風險管理學系,風險(Na) 管理(VC) 學系(Na),風險 管理 學系,風險 管理 學系
6,風險管理與保險學系,風險(Na) 管理(VC) 保險(Na) 學系(Na),風險 管理 保險 學系,風險 管理 與 保險 學系
6,風管系,風管系(Nc),風管系,風管系
6,風險管理與統計資訊研究所,風險(Na) 管理(VC) 統計(Na) 資訊(Na) 研究所(Nc),風險 管理 統計 資訊 研究所,風險 管理 與 統計 資訊 研究所
6,金融與風險管理系,金融(Na) 風險(Na) 管理(Na),金融 風險 管理,金融 與 風險 管理系
6,保險學系,保險(Na) 學系(Na),保險 學系,保險 學系
6,保險金融系,保險(Na) 金融系(Nc),保險 金融系,保險 金融系
6,保險金融管理系,保險(Na) 金融(Na) 管理(Na),保險 金融 管理,保險 金融 管理系
6,金融保險系,金融(Na) 保險系(Na),金融 保險系,金融 保險系
6,保險營運系,保險(Na) 營運系(Nv),保險 營運系,保險 營運系
6,保險經營研究所,保險(Na) 經營(VC) 研究所(Nc),保險 經營 研究所,保險 經營 研究所
6,保險經營與金融經濟研究所,保險(Na) 經營(VC) 金融(Na) 經濟(Na) 研究所(Nc),保險 經營 金融 經濟 研究所,保險 經營 與 金融 經濟 研究所
6,健康風險管理學系,健康(VH) 風險(Na) 管理(VC) 學系(Na),健康 風險 管理 學系,健康 風險 管理 學系
6,理財與保險管理系,理財(VA) 保險(Na) 管理(VC),理財 保險 管理,理財 與 保險 管理系
6,財政學系,財政(Na) 學系(Na),財政 學系,財政學系
6,財物稅務學系,財物(Na) 稅務(Na) 學系(Na),財物 稅務 學系,財物 稅務學系
6,財物稅務管理學系,財物(Na) 稅務(Na) 管理(VC) 學系(Na),財物 稅務 管理 學系,財物 稅務 管理 學系
6,財稅學系,財稅(Na) 學系(Na),財稅 學系,財稅 學系
6,財稅與會計資訊研究所,財稅(Na) 會計(Na) 資訊(Na) 研究所(Nc),財稅 會計 資訊 研究所,財稅 與 會 計資訊 研究所
6,行銷學系,行銷(Na) 學系(Na),行銷 學系,行銷 學系
6,行銷管理學系,行銷(Na) 管理(VC) 學系(Na),行銷 管理 學系,行銷 管理 學系
6,行管系,行管系(Nc),行管系,行管 系
6,行銷流通管理係,行銷(Na) 流通(Nv) 管理(Na),行銷 流通 管理,行銷 流通 管理 係
6,行銷與流通管理系,行銷(Na) 流通(Nv) 管理(Nc),行銷 流通 管理,行銷 與 流通 管理系
6,流通管理系,流通(Nv) 管理(Nc),流通 管理,流通 管理系
6,流通科技管理系,流通(Nv) 科技(Na) 管理(Nc),流通 科技 管理,流通 科技 管理系
6,物流管理學系,物流(Na) 管理(VC) 學系(Na),物流 管理 學系,物流 管理 學系
6,行銷與物流管理學系,行銷(Na) 物流(Na) 管理(Na) 學系(Na),行銷 物流 管理 學系,行銷 與 物流 管理 學系
6,運籌管理系,運籌(VC) 管理(Nc),運籌 管理,運籌 管理系
6,運籌與行銷管理系,運籌(VC) 行銷(Na) 管理(Nc),運籌 行銷 管理,運籌 與 行銷 管理系
6,全球運籌管理研究所,全球(Nc) 運籌(VC) 管理(VC) 研究所(Nc),全球 運籌 管理 研究所,全球 運籌 管理 研究所
6,國際行銷學系,國際(Nc) 行銷(Na) 學系(Na),國際 行銷 學系,國際行 銷學系
6,國際物流與行銷系,國際(Nc) 物流(Na) 行銷系(Na),國際 物流 行銷系,國際 物流 與 行銷系
6,經貿運籌管理研究所,經貿(Na) 運籌(VC) 管理(VC) 研究所(Nc),經貿 運籌 管理 研究所,經貿 運籌 管理 研究所
6,資訊與運籌管理研究所,資訊(Na) 運籌(VC) 管理(Na) 研究所(Nc),資訊 運籌 管理 研究所,資訊 與 運籌 管理 研究所
6,財務金融與保險研究所,財務(Na) 金融(Na) 保險(Na) 研究所(Nc),財務 金融 保險 研究所,財務 金融 與 保險 研究所
6,財務管理學系,財務(Na) 管理(VC) 學系(Na),財務 管理 學系,財務 管理 學系
6,應用財務金融管理學系,應用(Na) 財務(Na) 金融(Na) 管理(VC) 學系(Na),應用 財務 金融 管理 學系,應用 財務 金融管理 學系
6,運輸物流與行銷管理學系,運輸(VC) 物流(Na) 行銷(Na) 管理(VC) 學系(Na),運輸 物流 行銷 管理 學系,運輸 物流 與 行銷 管理 學系
6,運銷與科技管理學系,運銷(Nv) 科技(Na) 管理(VC) 學系(Na),運銷 科技 管理 學系,運銷 與 科技 管理 學系
6,運籌與科技管理學系,運籌(VC) 科技(Na) 管理(VC) 學系(Na),運籌 科技 管理 學系,運籌 與 科技 管理 學系
6,行銷與供應鏈管理研究所,行銷(Na) 供應鏈(Na) 管理(Na) 研究所(Nc),行銷 供應鏈 管理 研究所,行銷 與 供 應鏈 管理 研究所
6,行銷與運籌研究所,行銷(Na) 運籌(VC) 研究所(Nc),行銷 運籌 研究所,行銷 與 運籌 研究所
6,電視與網路行銷管理系,電視(Na) 網路(Na) 行銷(Na) 管理(VC),電視 網路 行銷 管理,電視 與 網路 行銷 管理系
6,流通與行銷管理研究所,流通(Nv) 行銷(Na) 管理(Na) 研究所(Nc),流通 行銷 管理 研究所,流通 與 行銷 管理 研究所
6,醫務管理學系,醫務(Na) 管理(VC) 學系(Na),醫務 管理 學系,醫務 管理 學系
6,醫療資訊管理學系,醫療(VC) 資訊(Na) 管理(VC) 學系(Na),醫療 資訊 管理 學系,醫療 資訊 管理 學系
6,醫療資訊與管理學系,醫療(VC) 資訊(Na) 管理(VC) 學系(Na),醫療 資訊 管理 學系,醫療 資訊 與 管理 學系
6,醫療機構管理研究所,醫療(VC) 機構(Na) 管理(VC) 研究所(Nc),醫療 機構 管理 研究所,醫療 機構 管理 研究所
6,健康事業管理系,健康(VH) 事業(Na) 管理(Na),健康 事業 管理,健康 事業 管理系
6,健康產業管理研究所,健康(VH) 產業(Na) 管理(Na) 研究所(Nc),健康 產業 管理 研究所,健康 產業 管理 研究所
6,醫療暨健康產業管理研究所,醫療(VC) 健康(VH) 產業(Na) 管理(Na) 研究所(Nc),醫療 健康 產業 管理 研究所,醫療 暨 健康 產業 管理 研究所
6,健康暨醫務管理學系,健康(VH) 醫務(Na) 管理(VC) 學系(Na),健康 醫務 管理 學系,健康 暨 醫務 管理 學系
6,醫療產業科技管理學系,醫療(VC) 產業(Na) 科技(Na) 管理(VC) 學系(Na),醫療 產業 科技 管理 學系,醫療 產業 科技 管理 學系
6,醫務管理暨醫療資訊學系,醫務(Na) 管理(VC) 醫療(VC) 資訊(Na) 學系(Na),醫務 管理 醫療 資訊 學系,醫務 管理 暨 醫療 資訊學系
6,科技管理系,科技(Na) 管理(Nc),科技 管理,科技 管理系
6,商務科技管理系,商務(Na) 科技(Na) 管理(Na),商務 科技 管理,商務 科技 管理系
6,資訊管理與傳播系,資訊(Na) 管理(Na) 傳播系(Nc),資訊 管理 傳播系,資訊 管理 與 傳播系
6,出版事業管理研究所,出版(VC) 事業(Na) 管理(Na) 研究所(Nc),出版 事業 管理 研究所,出版 事業 管理 研究所
6,創新管理學系,創新(VC) 管理(Na) 學系(Na),創新 管理 學系,創新 管理 學系
6,工業管理學系,工業(Na) 管理(VC) 學系(Na),工業 管理 學系,工業 管理 學系
6,工業管理與經營資訊學系,工業(Na) 管理(Na) 經營(VC) 資訊(Na) 學系(Na),工業 管理 經營 資訊 學系,工業 管理 與 經營 資訊學系
6,工業管理科學系,工業(Na) 管理(Na) 科學(Na),工業 管理 科學,工業 管理科 學系
6,工業管理科學及技術系,工業(Na) 管理(Na) 科學(Na) 技術系(Nc),工業 管理 科學 技術系,工業 管理科 學及 技術系
6,工業與資訊管理學系,工業(Na) 資訊(Na) 管理(VC) 學系(Na),工業 資訊 管理 學系,工業 與 資訊 管理 學系
6,管理資訊學系,管理(VC) 資訊(Na) 學系(Na),管理 資訊 學系,管理 資訊學系
6,管理與資訊學系,管理(VC) 資訊(Na) 學系(Na),管理 資訊 學系,管理 與 資訊學系
6,經濟管理研究所,經濟(Na) 管理(Na) 研究所(Nc),經濟 管理 研究所,經濟 管理 研究所
6,資產與物業管理系,資產(Na) 物業(Na) 管理(Na),資產 物業 管理,資產 與 物業 管理系
