mainid,lastname,result,n_lastname,jeiba_lastname,n_lastname_2,n,N,k
8,應用化學系,應用(Na) 化學系(Nc),應用 化學系,應用 化學系,應用 化學系,116,130,0
8,化學系,化學系(Nc),化學系,化學系,化學系,117,130,0
8,微生物多免疫學系 ,微生物(Na) 免疫(VH) 學系(Na),微生物 免疫 學系,微生物 多 免疫 學系  ,微生物 免疫 學系,118,130,0
8,應用化學系,應用(Na) 化學系(Nc),應用 化學系,應用 化學系,應用 化學系,119,130,0
8,  生活應用科學,生活(Na) 應用(Na) 科學(Na),生活 應用 科學,    生活 應用 科學,生活 應用 科學,120,130,0
8,化學系,化學系(Nc),化學系,化學系,化學系,121,130,0
8,  物理,物理(Na),物理,    物理,物理,122,130,0
8,生物科技系,生物(Na) 科技(Na),生物 科技,生物科技 系,生物 科技,123,130,0
8,物理系,物理系(Nc),物理系,物理系,物理系,124,130,0
8,  地質,地質(Na),地質,    地質,地質,125,130,0
8,  化學,化學(Na),化學,    化學,化學,126,130,0
8,大氣科學系太空組,大氣(Na) 科學(Na) 太空組(Nc),大氣 科學 太空組,大氣 科學系 太空 組,大氣 科學 太空組,127,130,0
8,  化學,化學(Na),化學,    化學,化學,128,130,0
8,生物科技系,生物(Na) 科技(Na),生物 科技,生物科技 系,生物 科技,129,130,0
8,物理,物理(Na),物理,物理,物理,130,130,0
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,100,272,0
9,資訊網路技術系,資訊(Na) 網路(Na) 技術系(Na),資訊 網路 技術系,資訊 網路 技術系,資訊 網路 技術系,101,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,102,272,0
9,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程,資訊 工程,103,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,104,272,0
9,統計系,統計系(Nc),統計系,統計系,統計系,105,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,106,272,0
9,資訊管理學系,資訊(Na) 管理(VC) 學系(Na),資訊 管理 學系,資訊 管理 學系,資訊 管理 學系,107,272,0
9,資訊管理科,資訊(Na) 管理(Na),資訊 管理,資訊 管理科,資訊 管理,108,272,0
9,資訊管理學系,資訊(Na) 管理(VC) 學系(Na),資訊 管理 學系,資訊 管理 學系,資訊 管理 學系,109,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,110,272,0
9,資料管理,資料(Na) 管理(Na),資料 管理,資料 管理,資料 管理,111,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,112,272,0
9,資訊科技系,資訊(Na) 科技系(Na),資訊 科技系,資訊 科技 系,資訊 科技系,113,272,0
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,114,272,0
9,應用數學系,應用(Na) 數學系(Nc),應用 數學系,應用 數學系,應用 數學系,115,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,116,272,0
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,117,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,118,272,0
9,應用空間資訊系,應用(Na) 空間(Na) 資訊系(Nc),應用 空間 資訊系,應用 空間 資訊系,應用 空間 資訊系,119,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,120,272,0
9,  數學系,數學系(Nc),數學系,    數學系,數學系,121,272,0
9,資訊管理 ,資訊(Na) 管理(Na),資訊 管理,資訊 管理  ,資訊 管理,122,272,0
9,資訊管理系 ,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系  ,資訊 管理,123,272,0
9,統計資訊學系,統計(Na) 資訊(Na) 學系(Na),統計 資訊 學系,統計 資訊學系,統計 資訊 學系,124,272,0
9,資訊管理 ,資訊(Na) 管理(Na),資訊 管理,資訊 管理  ,資訊 管理,125,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,126,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,127,272,0
9,  網路應用科學,網路(Na) 應用(Na) 科學(Na),網路 應用 科學,    網路 應用 科學,網路 應用 科學,128,272,0
9,資訊管理學系 ,資訊(Na) 管理(VC) 學系(Na),資訊 管理 學系,資訊 管理 學系  ,資訊 管理 學系,129,272,0
9,  資管,資管(Na),資管,    資管,資管,130,272,0
9,數學系,數學系(Nc),數學系,數學系,數學系,131,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,132,272,0
9,  電腦應用,電腦(Na) 應用(Na),電腦 應用,    電腦 應用,電腦 應用,133,272,0
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,134,272,0
9,資訊管理系 ,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系  ,資訊 管理,135,272,0
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,136,272,0
9,資訊管理 ,資訊(Na) 管理(Na),資訊 管理,資訊 管理  ,資訊 管理,137,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,138,272,0
9,資訊管理系 ,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系  ,資訊 管理,139,272,0
9,資訊科技系,資訊(Na) 科技系(Na),資訊 科技系,資訊 科技 系,資訊 科技系,140,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,141,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,142,272,0
9,資訊管理學系 ,資訊(Na) 管理(VC) 學系(Na),資訊 管理 學系,資訊 管理 學系  ,資訊 管理 學系,143,272,0
9,都是資訊管理系,資訊(Na) 管理(Nc),資訊 管理,都 是 資訊 管理系,資訊 管理,144,272,0
9,統計學系,統計(Nc) 學系(Na),統計 學系,統計 學系,統計 學系,145,272,0
9,資訊科技與管理學系,資訊(Na) 科技(Na) 管理(Na) 學系(Na),資訊 科技 管理 學系,資訊 科技 與 管理 學系,資訊 科技 管理 學系,146,272,0
9,統計系,統計系(Nc),統計系,統計系,統計系,147,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,148,272,0
9,  資訊科學,資訊(Na) 科學(Na),資訊 科學,    資訊 科學,資訊 科學,149,272,0
9,電子計算機科學學系 ,電子(Na) 計算機(Na) 科學(Na) 學系(Na),電子 計算機 科學 學系,電子 計算機 科學學系  ,電子 計算機 科學 學系,150,272,0
9,資訊科技 ,資訊(Na) 科技(Na),資訊 科技,資訊 科技  ,資訊 科技,151,272,0
9,  資管系,資管系(Nc),資管系,    資管系,資管系,152,272,0
9,  計算機工程,計算機(Na) 工程(Na),計算機 工程,    計算機 工程,計算機 工程,153,272,0
9,  資管,資管(Na),資管,    資管,資管,154,272,0
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,155,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,156,272,0
9,資訊管理科多媒體組,資訊(Na) 管理(VC) 多媒體(Nc),資訊 管理 多媒體,資訊 管理科 多媒體 組,資訊 管理 多媒體,157,272,0
9,  應用數學,應用(Na) 數學(Na),應用 數學,    應用 數學,應用 數學,158,272,0
9,資訊科技系,資訊(Na) 科技系(Na),資訊 科技系,資訊 科技 系,資訊 科技系,159,272,0
9,資訊工程,資訊(Na) 工程(Na),資訊 工程,資訊 工程,資訊 工程,160,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,161,272,0
9,資訊科技系 ,資訊(Na) 科技(Na),資訊 科技,資訊 科技 系  ,資訊 科技,162,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,163,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,164,272,0
9,資管系,資管系(Nc),資管系,資管系,資管系,165,272,0
9,多媒體設計,多媒體(Na) 設計(Na),多媒體 設計,多媒體 設計,多媒體 設計,166,272,0
9,資訊管理科,資訊(Na) 管理(Na),資訊 管理,資訊 管理科,資訊 管理,167,272,0
9,資管科,資管科(Na),資管科,資 管科,資管科,168,272,0
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,169,272,0
9,資訊管理 ,資訊(Na) 管理(Na),資訊 管理,資訊 管理  ,資訊 管理,170,272,0
9,  數學,數學(Na),數學,    數學,數學,171,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,172,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,173,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,174,272,0
9,資訊管理學系,資訊(Na) 管理(VC) 學系(Na),資訊 管理 學系,資訊 管理 學系,資訊 管理 學系,175,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,176,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,177,272,0
9,多媒體與遊戲發展科學系,多媒體(Na) 遊戲(Na) 發展(VC) 科學系(Na),多媒體 遊戲 發展 科學系,多媒體 與 遊戲 發展 科學系,多媒體 遊戲 發展 科學系,178,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,179,272,0
9,電腦與通訊系,電腦(Na) 通訊系(Na),電腦 通訊系,電腦 與 通訊系,電腦 通訊系,180,272,0
9,資訊管理系 ,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系  ,資訊 管理,181,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,182,272,0
9,數位內容科技學,內容(Na) 科技(Na),內容 科技,數位 內容 科技 學,內容 科技,183,272,0
9,資訊科,資訊科(Na),資訊科,資訊科,資訊科,184,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,185,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,186,272,0
9,資料處理科,資料(Na) 處理(VC),資料 處理,資料 處 理科,資料 處理,187,272,0
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,188,272,0
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,189,272,0
9,資訊科技,資訊(Na) 科技(Na),資訊 科技,資訊 科技,資訊 科技,190,272,0
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,191,272,0
9,  資訊科學,資訊(Na) 科學(Na),資訊 科學,    資訊 科學,資訊 科學,192,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,193,272,0
9,  資管,資管(Na),資管,    資管,資管,194,272,0
9,數位內容科技管理學位學程,內容(Na) 科技(Na) 管理(VC) 學位(Na) 學程(Na),內容 科技 管理 學位 學程,數位 內容 科技 管理 學位 學程,內容 科技 管理 學位 學程,195,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,196,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,197,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,198,272,0
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,199,272,0
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,200,272,0
9,統計系,統計系(Nc),統計系,統計系,統計系,201,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,202,272,0
9,資料管理系,資料(Na) 管理(Nc),資料 管理,資料 管理系,資料 管理,203,272,0
9,資訊科技系,資訊(Na) 科技系(Na),資訊 科技系,資訊 科技 系,資訊 科技系,204,272,0
9,資訊管理學,資訊(Na) 管理(Na),資訊 管理,資訊 管理 學,資訊 管理,205,272,0
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,206,272,0
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,207,272,0
9,統計與精算學系,統計(Na) 精算(Na) 學系(Na),統計 精算 學系,統計 與 精算 學系,統計 精算 學系,208,272,0
9,資管,資管(Na),資管,資管,資管,209,272,0
9,資訊管理學系,資訊(Na) 管理(VC) 學系(Na),資訊 管理 學系,資訊 管理 學系,資訊 管理 學系,210,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,211,272,0
9,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程,資訊 工程,212,272,0
9,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程,資訊 工程,213,272,0
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,214,272,0
9,  應用數學,應用(Na) 數學(Na),應用 數學,    應用 數學,應用 數學,215,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,216,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,217,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,218,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,219,272,0
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,220,272,0
9,  多媒體系,多媒體系(Nc),多媒體系,    多 媒體系,多媒體系,221,272,0
9,統計系,統計系(Nc),統計系,統計系,統計系,222,272,0
9,網路多媒體學系,網路(Na) 多媒體(Na) 學系(Na),網路 多媒體 學系,網路 多 媒體 學系,網路 多媒體 學系,223,272,0
9,  應用數學,應用(Na) 數學(Na),應用 數學,    應用 數學,應用 數學,224,272,0
9,  應用數學,應用(Na) 數學(Na),應用 數學,    應用 數學,應用 數學,225,272,0
9,統計系,統計系(Nc),統計系,統計系,統計系,226,272,0
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,227,272,0
9,  資管,資管(Na),資管,    資管,資管,228,272,0
9,資訊管理學系,資訊(Na) 管理(VC) 學系(Na),資訊 管理 學系,資訊 管理 學系,資訊 管理 學系,229,272,0
9,資訊科技,資訊(Na) 科技(Na),資訊 科技,資訊 科技,資訊 科技,230,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,231,272,0
9,  電腦資訊網路,電腦(Na) 資訊(Na) 網路(Na),電腦 資訊 網路,    電腦 資訊 網路,電腦 資訊 網路,232,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,233,272,0
9,資訊管理科,資訊(Na) 管理(Na),資訊 管理,資訊 管理科,資訊 管理,234,272,0
9,數學,數學(Na),數學,數學,數學,235,272,0
9,資訊管理學系,資訊(Na) 管理(VC) 學系(Na),資訊 管理 學系,資訊 管理 學系,資訊 管理 學系,236,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,237,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,238,272,0
9,  資訊科技,資訊(Na) 科技(Na),資訊 科技,    資訊 科技,資訊 科技,239,272,0
9,統計,統計(Na),統計,統計,統計,240,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,241,272,0
9,資管系,資管系(Nc),資管系,資管系,資管系,242,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,243,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,244,272,0
9,數位媒體設計系,媒體(Na) 設計系(Na),媒體 設計系,數位 媒體 設計系,媒體 設計系,245,272,0
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,246,272,0
9,資訊管理系 ,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系  ,資訊 管理,247,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,248,272,0
9,  資管,資管(Na),資管,    資管,資管,249,272,0
9,  資管,資管(Na),資管,    資管,資管,250,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,251,272,0
9,  應用數學,應用(Na) 數學(Na),應用 數學,    應用 數學,應用 數學,252,272,0
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,253,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,254,272,0
9,電機資訊學院學士班,電機(Na) 資訊(Na) 學院(Nc) 學士班(Nc),電機 資訊 學院 學士班,電機 資訊學院 學士班,電機 資訊 學院 學士班,255,272,0
9,資訊管理系 ,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系  ,資訊 管理,256,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,257,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,258,272,0
9,  電腦與通訊,電腦(Na) 通訊(Na),電腦 通訊,    電腦 與 通訊,電腦 通訊,259,272,0
9,資料處理科,資料(Na) 處理(VC),資料 處理,資料 處 理科,資料 處理,260,272,0
9,  統計,統計(Na),統計,    統計,統計,261,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,262,272,0
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,263,272,0
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,264,272,0
